,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,ma5,ma10,ma20,ma30,ma50,ma200,ma250,real_body,upper_shadow,lower_shadow,shadow_ratio,lower_shadow_ratio,upper_shadow_ratio,ema_12,ema_26,dif,dea,obv,k,d,rsi,cci,bolling,upper,lower,adx,cross,wave,wave_len,max_min_price,pnl,speed,cross_index,cross_iloc,wave_iloc,iloc,dist_to_cross_point,pnl_inter_wave,speed_inter_wave,vwap_200,gradient,ma5_gradient,ma10_gradient,ma20_gradient
10,1698836400000,1795.66,1800.8,1792.91,1799.79,9307.9596,1698839999999,16720584.058269,22038,4037.4569,7253282.402416,0,1802.1380000000001,1804.3709999999999,,,,,,4.129999999999882,1.009999999999991,2.75,0.9104116222760529,0.665859564164668,0.24455205811138495,1804.703911206008,1807.895149709761,-3.191238503753084,-2.0212254227662516,-3468.1448999999993,,,,,,,,,-1.0,7.0,2.0,1808.27,0.0,0.0,9.0,9.0,7.0,10,1.0,-8.480000000000018,0.0,,4.119999999999891,-0.8559999999997672,-1.3050000000000637,
11,1698840000000,1799.79,1818.0,1793.46,1815.69,20781.6742,1698843599999,37524120.043788,36897,9575.7113,17285401.784421,0,1804.348,1804.859,,,,,,15.900000000000091,2.3099999999999454,6.329999999999927,0.5433962264150832,0.39811320754716295,0.14528301886792028,1806.394078712776,1808.4725460275565,-2.0784673147804824,-2.0326738011690977,30089.633800000003,,,,,,,,,1.0,9.0,2.0,1792.46,-15.809999999999945,-7.904999999999973,11.0,11.0,9.0,11,0.0,23.230000000000018,-inf,,15.900000000000091,2.209999999999809,0.4880000000000564,
12,1698843600000,1815.68,1827.58,1794.0,1801.92,45160.7164,1698847199999,81682350.419596,79626,21483.6784,38871987.311154,0,1803.726,1804.078,,,,,,-13.759999999999991,11.899999999999864,7.920000000000073,1.4404069767441823,0.5755813953488429,0.8648255813953395,1805.7057589108106,1807.9871722477374,-2.2814133369267893,-2.082421708320636,-24379.042199999996,,,41.19354838709687,,,,,,-1.0,12.0,1.0,1827.58,35.11999999999989,35.11999999999989,12.0,12.0,12.0,12,0.0,-25.659999999999854,inf,,-13.769999999999982,-0.6219999999998436,-0.7809999999999491,
13,1698847200000,1801.93,1808.23,1783.19,1786.16,31230.9354,1698850799999,56037812.972111,54300,14268.2142,25600282.604245,0,1799.8460000000002,1801.857,,,,,,-15.769999999999982,6.2999999999999545,2.9700000000000273,0.5878249841471143,0.18833227647432027,0.39949270767279405,1802.6987190783784,1806.370344673831,-3.671625595452497,-2.400262485747008,-76391.65179999999,,,33.725075927637704,,,,,,-1.0,12.0,1.0,1827.58,35.11999999999989,35.11999999999989,12.0,12.0,12.0,13,1.0,-41.419999999999845,35.11999999999989,,-15.759999999999991,-3.8799999999998818,-2.2210000000000036,
14,1698850800000,1786.16,1794.24,1785.8,1792.3,14685.9955,1698854399999,26301212.837814,32095,6745.844,12081227.123836,0,1799.172,1801.083,,,,,,6.139999999999873,1.9400000000000546,0.36000000000012733,0.3745928338762589,0.05863192182412619,0.3159609120521327,1801.0989161432433,1805.3280969202137,-4.229180776970452,-2.766046143991697,-16544.939899999998,,,39.21277385815068,,,,,,-1.0,12.0,1.0,1827.58,35.11999999999989,35.11999999999989,12.0,12.0,12.0,14,2.0,-35.27999999999997,17.559999999999945,,6.139999999999873,-0.6740000000002055,-0.7739999999998872,
15,1698854400000,1792.29,1802.5,1791.9,1796.98,14165.4472,1698857999999,25459133.726142,26617,7246.7537,13025885.941444,0,1798.61,1800.3740000000003,,,,,,4.690000000000055,5.519999999999982,0.38999999999987267,1.2601279317696772,0.08315565031980131,1.1769722814498758,1800.4652367365907,1804.709719370568,-4.244482633977441,-3.061733441988846,28851.4427,,,43.22910474378794,,,,,,-1.0,12.0,1.0,1827.58,35.11999999999989,35.11999999999989,12.0,12.0,12.0,15,3.0,-30.59999999999991,11.70666666666663,,4.680000000000064,-0.5620000000001255,-0.7089999999998327,
16,1698858000000,1796.98,1808.95,1794.63,1807.52,12372.9935,1698861599999,22282336.898985,26233,7105.2912,12795740.228918,0,1796.976,1800.6619999999998,,,,,,10.539999999999964,1.4300000000000637,2.349999999999909,0.35863377609108027,0.2229601518026487,0.13567362428843155,1801.5505849309611,1804.9178883060815,-3.3673033751204002,-3.122847428615157,26538.4407,35.5793643198946,,54.33271547729382,,,,,,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,16,0.0,24.329999999999927,-inf,,10.539999999999964,-1.6339999999997872,0.28799999999955617,
17,1698861600000,1807.51,1832.72,1803.87,1820.2,42404.2852,1698865199999,77077335.029418,74724,23079.413,41959385.293844,0,1800.632,1802.179,,,,,,12.690000000000055,12.519999999999982,3.6400000000001,1.2734436564223808,0.2868400315208892,0.9866036249014916,1804.419725710813,1806.049896579705,-1.630170868892037,-2.824312116670533,54777.278699999995,39.78126195235362,,58.492155417500335,,,,,,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,17,1.0,37.00999999999999,-44.38999999999987,,12.680000000000064,3.655999999999949,1.5170000000002801,
18,1698865200000,1820.2,1850.59,1817.46,1835.9,55222.8377,1698868799999,101355827.243319,85705,27274.3034,50074097.085248,0,1810.58,1805.2130000000002,,,,,,15.700000000000045,14.689999999999827,2.740000000000009,1.110191082802534,0.17452229299363065,0.9356687898089034,1809.2628448322266,1808.2610153515789,1.001829480647757,-2.059083797206875,97627.12289999999,46.78431115345823,40.71497914190215,64.19618528610359,,,,,10.077095577227462,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,18,2.0,52.710000000000036,-22.194999999999936,,15.700000000000045,9.947999999999865,3.0340000000001055,
19,1698868800000,1835.89,1855.0,1835.73,1853.79,56548.372,1698872399999,104333437.203014,65409,35634.2658,65735512.7804,0,1822.878,1811.025,1808.3505,,,,,17.899999999999864,1.2100000000000364,0.16000000000008185,0.0765363128491692,0.008938547486038161,0.06759776536313104,1816.1131763964993,1811.6335327329434,4.479643663555862,-0.7513383050543274,111771.2097,53.580250269227136,46.71527445834633,69.10658307210036,197.7767200203599,1808.3505,1853.594685351909,1763.106314648091,23.926888183264452,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,19,3.0,70.59999999999991,-14.796666666666624,,17.889999999999873,12.298000000000002,5.811999999999898,
20,1698872400000,1853.8,1857.66,1837.04,1843.42,27479.6563,1698875999999,50745493.517961,48190,12438.4364,22963880.201436,0,1832.166,1815.3880000000001,1809.8795000000002,,,,,-10.379999999999882,3.8600000000001273,6.380000000000109,0.9865125240848125,0.6146435452794009,0.3718689788054115,1820.3142261816533,1813.9880858638364,6.3261403178169076,0.6641574195199196,29068.715700000004,52.460566030815805,50.94170915116706,63.77328288707809,152.21781827870726,1809.8795000000002,1860.8492053753762,1758.9097946246243,37.834570128329574,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,20,4.0,60.23000000000002,-11.097499999999968,,-10.36999999999989,9.288000000000011,4.363000000000056,1.5290000000002237
21,1698876000000,1843.41,1857.08,1838.58,1843.36,19973.696,1698879599999,36909257.266761,42912,9112.3191,16839349.919383,0,1839.334,1818.155,1811.507,,,,,-0.0500000000001819,13.669999999999845,4.779999999999973,368.99999999865395,95.59999999965166,273.39999999900226,1823.8597298460145,1816.1637832072558,7.695946638758642,2.070515263367664,-47453.3523,58.44516802563635,54.8286614418931,68.68583966773758,129.82540015691615,1811.507,1867.2149946922484,1755.7990053077517,44.826418703061265,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,21,5.0,60.169999999999845,-8.877999999999975,,-0.060000000000172804,7.16800000000012,2.7669999999998254,1.6274999999998272
22,1698879600000,1843.37,1850.25,1838.78,1846.99,14886.8624,1698883199999,27460418.037088,31740,8340.6529,15384861.121977,0,1844.6920000000002,1822.6619999999998,1813.3700000000001,,,,,3.6200000000001182,3.259999999999991,4.589999999999918,2.1685082872927217,1.2679558011049084,0.9005524861878134,1827.4182329466275,1818.447206673385,8.971026273242614,3.4506174653426545,-5086.8336,67.16305555085222,59.356263202434796,68.56513530522341,110.11538387384545,1813.3700000000001,1873.91248808199,1752.8275119180103,49.634465507684396,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,22,6.0,63.799999999999955,-7.398333333333312,,3.630000000000109,5.358000000000175,4.5069999999998345,1.8630000000000564
23,1698883200000,1846.99,1852.14,1840.29,1847.57,16098.0841,1698886799999,29724264.06926,34867,9067.6699,16743990.389016,0,1847.0259999999998,1828.8029999999999,1815.33,,,,,0.5799999999999272,4.570000000000164,6.7000000000000455,19.43103448276142,11.551724137932561,7.879310344828857,1830.5185048009926,1820.6044506235046,9.91405417748797,4.743304807771718,30984.9465,74.28902063971626,66.63241473873494,64.25760286225398,101.14684772626455,1815.33,1879.914802025179,1750.745197974821,59.25680762129914,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,23,7.0,64.37999999999988,-6.341428571428553,,0.5799999999999272,2.3339999999996053,6.141000000000076,1.959999999999809
24,1698886800000,1847.57,1866.66,1847.56,1855.65,24297.2502,1698890399999,45142597.592455,45521,13833.1565,25693281.798465,0,1847.398,1835.1380000000001,1818.1105,,,,,8.080000000000155,11.009999999999991,0.009999999999990905,1.3638613861385855,0.0012376237623750884,1.3626237623762105,1834.384888677763,1823.2004172439856,11.18447143377739,6.031538132972853,40395.3343,80.25003696217898,73.90070438424915,75.31806615776078,114.92374314366057,1818.1105,1887.0835644050346,1749.1374355949654,67.65900659274799,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,24,8.0,72.46000000000004,-5.548749999999984,,8.080000000000155,0.37200000000007094,6.335000000000264,2.7805000000000746
25,1698890400000,1855.64,1868.21,1850.79,1865.18,18717.1383,1698893999999,34791889.823592,39623,9356.944,17395651.318834,0,1851.75,1841.958,1821.166,,,,,9.539999999999964,3.0299999999999727,4.850000000000136,0.8259958071278972,0.5083857442348171,0.31761006289308014,1839.1225981119533,1826.3100159666533,12.812582145299984,7.387746935438279,43014.3885,84.74792603389209,79.76232787859577,89.55746896275525,112.02305925263917,1821.166,1896.1654785666083,1746.1665214333916,74.49282208615845,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,25,9.0,81.99000000000001,-4.932222222222208,,9.529999999999973,4.352000000000089,6.819999999999936,3.055499999999938
26,1698894000000,1865.19,1875.0,1857.33,1858.29,24886.6585,1698897599999,46450607.623677,47779,13441.4236,25102949.650587,0,1854.736,1847.0350000000003,1823.8485,,,,,-6.900000000000091,9.809999999999945,0.9600000000000364,1.560869565217368,0.13913043478261214,1.421739130434756,1842.0714291716527,1828.6789036728271,13.392525498825535,8.58870264811573,-6169.520200000003,84.32980849697462,83.10925716434856,82.78843287290061,103.49952368543619,1823.8485,1901.8242091376944,1745.8727908623057,81.26891770368835,1.0,13.0,4.0,1783.19,-44.38999999999987,-11.097499999999968,16.0,16.0,13.0,26,10.0,75.09999999999991,-4.438999999999988,,-6.8900000000001,2.9860000000001037,5.0770000000002256,2.6825000000001182
27,1698897600000,1858.28,1859.84,1850.09,1850.61,10027.5583,1698901199999,18605784.03943,24790,4927.9774,9144002.624498,0,1855.4599999999998,1850.0760000000002,1826.1275,,,,,-7.670000000000073,1.5599999999999454,0.5199999999999818,0.27118644067795405,0.06779661016948851,0.20338983050846554,1843.385055452937,1830.3034293266917,13.081626126245283,9.48728734374164,-34914.2168,79.85056099363906,82.97609850816859,75.8757116665057,69.95554682511221,1826.1275,1904.883451880343,1747.371548119657,83.63991390401677,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,27,0.0,-24.3900000000001,inf,,-7.680000000000064,0.7239999999997053,3.04099999999994,2.2789999999999964
28,1698901200000,1850.62,1852.36,1834.75,1834.75,19597.2491,1698904799999,36105841.16975,39235,8100.3697,14921663.986603,0,1852.896,1849.961,1827.5870000000002,,,,,-15.86999999999989,1.740000000000009,0.0,0.10964083175803535,0.0,0.10964083175803535,1842.0565853832545,1830.6328049321219,11.423780451132643,9.87458596521984,-29624.8074,68.92667233684415,77.70234727581928,62.49655805415326,32.82193699841271,1827.5870000000002,1905.157342603207,1750.0166573967933,79.32418787367013,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,28,1.0,-40.25,91.80999999999995,,-15.8599999999999,-2.563999999999851,-0.11500000000023647,1.459500000000162
29,1698904800000,1834.75,1840.0,1831.54,1834.76,18339.4748,1698908399999,33676101.085937,31087,8547.9797,15695228.368181,0,1848.718,1848.0580000000002,1829.5414999999998,1821.5863333333332,,,,0.009999999999990905,5.240000000000009,3.2100000000000364,845.0000000007731,321.0000000002956,524.0000000004775,1840.9340337858307,1830.9385230852981,9.995510700532577,9.898770912282387,-1257.774300000001,60.763439652175094,69.84689099421944,57.56127960116323,15.115521351925157,1829.5414999999998,1903.857044770079,1755.2259552299206,71.82697063127591,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,29,2.0,-40.24000000000001,45.90499999999997,,0.009999999999990905,-4.177999999999884,-1.9029999999997926,1.954499999999598
30,1698908400000,1834.77,1838.34,1828.01,1834.85,16755.3596,1698911999999,30743832.601031,23812,9472.1587,17383402.048709,0,1842.652,1847.2009999999998,1831.2945,1822.3200000000002,,,,0.07999999999992724,3.490000000000009,6.759999999999991,128.12500000011653,84.50000000007674,43.62500000003979,1839.9980285880104,1831.2282621160166,8.769766471993762,9.672970024224663,35094.8344,53.4032898677124,61.031133952243884,49.34920044626244,6.009794199414536,1831.2945,1902.6229906002904,1759.9660093997095,63.122152105854454,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,30,3.0,-40.15000000000009,30.603333333333314,,0.08999999999991815,-6.066000000000031,-0.8570000000004256,1.7530000000001564
31,1698912000000,1834.86,1834.86,1820.53,1832.42,18653.8505,1698915599999,34100159.557626,34770,8828.6,16141802.637929,0,1837.4779999999998,1846.107,1832.131,1823.0403333333334,,,,-2.439999999999827,0.0,11.8900000000001,4.872950819672517,4.872950819672517,0.0,1838.8321780360088,1831.3165389963117,7.515639039697135,9.241503827319157,-1898.4909000000007,46.367383827278225,53.51137111572191,33.61447630731492,-9.657454024106277,1832.131,1902.6035639111453,1761.6584360888548,53.74403861930298,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,31,4.0,-42.57999999999993,22.952499999999986,,-2.4299999999998363,-5.1740000000002055,-1.0939999999998236,0.8365000000001146
32,1698915600000,1832.41,1834.95,1827.01,1833.98,8219.4312,1698919199999,15061062.475477,21198,3893.2842,7134109.077761,0,1834.152,1844.806,1833.7339999999997,1823.8486666666665,,,,1.5699999999999363,0.9700000000000273,5.400000000000091,4.057324840764571,3.43949044586007,0.617834394904501,1838.0856891073922,1831.5138324039924,6.571856703399817,8.70757440253529,-10434.4193,39.70473552122717,46.4918030720726,41.63120567375883,-5.4921641275938935,1833.7339999999997,1900.9003927241804,1766.567607275819,44.716309154006545,-1.0,26.0,11.0,1875.0,91.80999999999995,8.346363636363632,27.0,27.0,26.0,32,5.0,-41.01999999999998,18.361999999999988,,1.5599999999999454,-3.3259999999997945,-1.3009999999999309,1.6029999999996107
33,1698919200000,1833.98,1838.08,1831.33,1834.26,11136.392,1698922799999,20435408.896499,25130,5292.2303,9711378.318435,0,1834.054,1843.475,1836.139,1824.7116666666666,,,,0.2799999999999727,3.8199999999999363,2.650000000000091,23.107142857145206,9.46428571428696,13.642857142858245,1837.497121552409,1831.7172522259189,5.779869326490143,8.12203338732626,19355.8232,33.09271702126222,39.72161212325587,41.963970328505894,-4.523865659240037,1836.139,1894.3161153325855,1777.9618846674143,33.01147454840857,1.0,31.0,6.0,1820.53,-54.47000000000003,-9.078333333333338,33.0,33.0,31.0,33,0.0,13.730000000000018,-inf,,0.2799999999999727,-0.09799999999995634,-1.331000000000131,2.4050000000002
34,1698922800000,1834.27,1840.0,1832.05,1835.97,9639.8849,1698926399999,17705558.766408,21670,5703.2267,10477928.190902,0,1834.2959999999998,1841.507,1838.3224999999998,1825.9093333333333,,,,1.7000000000000455,4.029999999999973,2.2200000000000273,3.676470588235196,1.3058823529411576,2.370588235294038,1837.2621797751153,1832.0322705795547,5.2299091955605945,7.543608548973126,20776.276899999997,25.654409799992624,32.817287447494,39.926873857404004,-8.496094987305188,1838.3224999999998,1887.6080871827378,1789.0369128172617,18.373447499880342,1.0,31.0,6.0,1820.53,-54.47000000000003,-9.078333333333338,33.0,33.0,31.0,34,1.0,15.440000000000055,-54.47000000000003,,1.7100000000000364,0.24199999999973443,-1.9679999999998472,2.183499999999867
35,1698926400000,1835.97,1842.45,1831.63,1835.3,9096.8099,1698929999999,16711532.786171,26479,4564.9008,8386806.630934,0,1834.386,1838.5189999999998,1840.2385000000002,1826.9503333333334,,,,-0.6700000000000728,6.480000000000018,3.6699999999998454,15.149253731341435,5.477611940297682,9.671641791043752,1836.9603059635592,1832.2743246106988,4.685981352860381,6.972083109750577,543.0749999999989,21.944832463136713,26.89731976146385,38.80270122285089,-17.44505096209142,1840.2385000000002,1880.100711161501,1800.3762888384992,3.992830071197299,1.0,31.0,6.0,1820.53,-54.47000000000003,-9.078333333333338,33.0,33.0,31.0,35,2.0,14.769999999999982,-27.235000000000014,,-0.6700000000000728,0.09000000000014552,-2.9880000000002838,1.9160000000003947
36,1698930000000,1835.31,1837.49,1813.74,1823.6,26669.8037,1698933599999,48714516.741002,55804,12208.3328,22303043.168451,0,1832.622,1835.05,1841.0425,1827.5823333333333,,,,-11.710000000000036,2.1800000000000637,9.8599999999999,1.028181041844571,0.8420153714773586,0.18616567036721238,1834.9048742768578,1831.6317820469435,3.273092229914255,6.232284933783313,-35766.6136,20.571420552666904,22.723554271932084,22.56462934429014,-91.73850186311125,1841.0425,1875.7833615587176,1806.3016384412824,-13.569790352694763,-1.0,35.0,3.0,1842.45,21.920000000000073,7.306666666666691,36.0,36.0,35.0,36,0.0,-18.850000000000136,inf,,-11.700000000000045,-1.7639999999998963,-3.4689999999998236,0.8039999999998599
37,1698933600000,1823.6,1826.0,1808.21,1815.57,24734.7382,1698937199999,44945953.559879,52410,12819.235,23295487.313061,0,1828.9399999999998,1831.5459999999998,1840.8110000000001,1827.9336666666668,,,,-8.029999999999973,2.400000000000091,7.3599999999999,1.215442092154424,0.9165628891656196,0.2988792029888044,1831.9302782342643,1830.4420204138366,1.4882578204276342,5.283479511112177,-51404.5419,22.959790230756177,21.825347748853265,6.413635564926855,-135.40966719942966,1840.8110000000001,1876.9772253170565,1804.6447746829438,-28.52012472664283,-1.0,35.0,3.0,1842.45,21.920000000000073,7.306666666666691,36.0,36.0,35.0,37,1.0,-26.88000000000011,21.920000000000073,,-8.029999999999973,-3.6820000000002437,-3.504000000000133,-0.23149999999986903
38,1698937200000,1815.56,1815.6,1800.6,1803.2,20724.6854,1698940799999,37446821.388222,48571,9236.0013,16688023.057003,0,1822.7279999999998,1828.3909999999996,1839.176,1827.855,,,,-12.3599999999999,0.03999999999996362,2.6000000000001364,0.21359223300971855,0.21035598705502892,0.0032362459546896394,1827.510235428993,1828.4240929757748,-0.9138575467818555,4.04401209953337,-45459.423599999995,22.82685161411321,22.119354132512097,5.850296521878321,-154.92179909106844,1839.176,1883.236344576619,1795.1156554233808,-37.34583051993668,-1.0,35.0,3.0,1842.45,21.920000000000073,7.306666666666691,36.0,36.0,35.0,38,2.0,-39.25,10.960000000000036,,-12.36999999999989,-6.211999999999989,-3.1550000000002,-1.6350000000002183
39,1698940800000,1803.2,1808.0,1785.01,1800.9,33003.1728,1698944399999,59326206.616037,60815,16135.2059,29021393.182654,0,1815.714,1825.0049999999999,1836.5314999999998,1828.0293333333332,,,,-2.2999999999999545,4.7999999999999545,15.8900000000001,8.995652173913244,6.908695652174093,2.086956521739152,1823.416353055302,1826.3852712738658,-2.9689182185638856,2.6414260359139194,-53727.8582,24.283224997783584,23.356622280884324,6.402385546395182,-154.68447536948355,1836.5314999999998,1886.2091479944756,1786.853852005524,-45.322834898408146,-1.0,35.0,3.0,1842.45,21.920000000000073,7.306666666666691,36.0,36.0,35.0,39,3.0,-41.549999999999955,7.306666666666691,,-2.2999999999999545,-7.013999999999896,-3.38599999999974,-2.6445000000001073
40,1698944400000,1800.9,1805.45,1793.6,1805.0,9260.2927,1698947999999,16664435.14688,28076,5221.6423,9399117.576638,0,1809.654,1822.02,1834.6105,1828.203,,,,4.099999999999909,0.4500000000000455,7.300000000000182,1.8902439024391218,1.7804878048781327,0.10975609756098914,1820.5830679698706,1824.8011771054312,-4.218109135560553,1.2695190016190252,-23742.880100000002,25.724669727524144,24.278248779806983,17.12707182320409,-120.79860100272899,1834.6105,1888.2890356764538,1780.9319643235463,-52.01694368308273,-1.0,35.0,3.0,1842.45,21.920000000000073,7.306666666666691,36.0,36.0,35.0,40,4.0,-37.450000000000045,5.480000000000018,,4.099999999999909,-6.059999999999945,-2.9849999999999,-1.9209999999998217
41,1698948000000,1804.99,1808.0,1800.0,1806.55,11381.7033,1698951599999,20543067.89455,24165,5642.9084,10185202.492993,0,1806.244,1819.4329999999998,1832.77,1827.8983333333335,,,,1.5599999999999454,1.4500000000000455,4.990000000000009,4.128205128205307,3.1987179487180666,0.9294871794872411,1818.4241344360444,1823.4492380605843,-5.025103624539952,0.010594476387229879,20641.996,27.147726252012628,25.71854032577345,19.854669801239226,-95.81970160424783,1832.77,1889.2147193931226,1776.3252806068774,-56.486247073475035,1.0,39.0,5.0,1785.01,-57.440000000000055,-11.48800000000001,41.0,41.0,39.0,41,0.0,21.539999999999964,-inf,,1.5499999999999545,-3.410000000000082,-2.5870000000002165,-1.84050000000002
42,1698951600000,1806.56,1812.37,1804.7,1812.36,10631.2592,1698955199999,19231262.346789,21148,6825.5514,12346854.674768,0,1805.602,1817.271,1831.0385,1828.2463333333333,,,,5.7999999999999545,0.009999999999990905,1.8599999999999,0.322413793103432,0.32068965517239906,0.0017241379310329282,1817.4911906766529,1822.6278130190594,-5.136622342406554,-1.018848887371527,22012.9625,29.637544785260914,27.503313588265897,28.585031422585978,-71.25177739399837,1831.0385,1888.1273971116186,1773.9496028883816,-59.82117792381058,1.0,39.0,5.0,1785.01,-57.440000000000055,-11.48800000000001,41.0,41.0,39.0,42,1.0,27.34999999999991,-57.440000000000055,,5.809999999999945,-0.6419999999998254,-2.161999999999807,-1.731499999999869
