,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,ma5,ma10,ma20,ma30,ma50,ma200,ma250,real_body,upper_shadow,lower_shadow,shadow_ratio,lower_shadow_ratio,upper_shadow_ratio,ema_12,ema_26,dif,dea,obv,k,d,rsi,cci,bolling,upper,lower,adx,cross,wave,wave_len,max_min_price,pnl,speed,cross_index,cross_iloc,wave_iloc,iloc,dist_to_cross_point,pnl_inter_wave,speed_inter_wave,vwap_200,gradient,ma5_gradient,ma10_gradient,ma20_gradient
10,1698806700000,1811.06,1812.23,1809.3,1810.81,1486.6352,1698807599999,2691607.214027,4015,726.6983,1315679.176085,0,1811.8419999999999,1814.714,,,,,,-0.25,1.1700000000000728,1.509999999999991,10.720000000000255,6.039999999999964,4.680000000000291,1814.5265813120686,1816.6819916215043,-2.155410309435638,-1.2664553836547825,-2535.2115999999996,,,,,,,,,,,,,,,,,,10,,,,,-0.2400000000000091,-0.8100000000001728,-0.8939999999997781,
11,1698807600000,1810.81,1812.03,1807.68,1809.51,1377.3298,1698808499999,2492475.039669,4251,622.1303,1125869.913759,0,1811.1760000000002,1813.58,,,,,,-1.2999999999999545,1.2200000000000273,1.8299999999999272,2.3461538461538933,1.407692307692301,0.9384615384615923,1813.7547995717505,1816.1507329828742,-2.3959334111236785,-1.4923509891485618,-2863.965,,,,,,,,,,,,,,,,,,11,,,,,-1.2999999999999545,-0.6659999999997126,-1.1340000000000146,
12,1698808500000,1809.5,1812.19,1808.01,1809.92,1972.9365,1698809399999,3570452.506795,4601,1058.3481,1915173.382178,0,1810.548,1812.78,,,,,,0.42000000000007276,2.269999999999982,1.490000000000009,8.95238095237938,3.5476190476184546,5.404761904760925,1813.1648304068658,1815.6891972063647,-2.524366799498921,-1.6987541512186337,595.6067,,,14.202476329206432,,,,,,,,,,,,,,,12,,,,,0.41000000000008185,-0.6280000000001564,-0.7999999999999545,
13,1698809400000,1809.92,1811.75,1809.12,1811.2,1521.8,1698810299999,2755416.586987,4387,834.7059,1511247.582967,0,1810.498,1812.196,,,,,,1.2799999999999727,0.5499999999999545,0.8000000000001819,1.054687500000129,0.6250000000001554,0.42968749999997363,1812.8625488058096,1815.3566640799672,-2.4941152741575934,-1.8578263758064257,3494.7365,,,15.312724658519747,,,,,,1.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13,0.0,1811.2,,,1.2799999999999727,-0.049999999999954525,-0.58400000000006,
14,1698810300000,1811.21,1811.72,1809.73,1809.73,978.9725,1698811199999,1772920.688351,3194,362.3754,656200.844951,0,1810.234,1811.443,,,,,,-1.4800000000000182,0.5099999999999909,0.0,0.3445945945945842,0.0,0.3445945945945842,1812.3806182203004,1814.939874148118,-2.559255927817503,-1.9981122862086411,542.8275,,,17.108433734940263,,,,,,-1.0,13.0,1.0,1811.75,0.0,0.0,14.0,14.0,13.0,14,0.0,-2.019999999999982,,,-1.4700000000000273,-0.2640000000001237,-0.7529999999999291,
15,1698811200000,1809.73,1810.06,1808.3,1808.48,1364.9479,1698812099999,2469481.115078,3884,482.2525,872496.120398,0,1809.768,1810.8049999999998,,,,,,-1.25,0.32999999999992724,0.18000000000006366,0.4079999999999927,0.14400000000005092,0.2639999999999418,1811.7805231094849,1814.461364951961,-2.680841842476184,-2.1346581974621497,-2343.9204,,,16.6146645865841,,,,,,-1.0,13.0,1.0,1811.75,0.0,0.0,14.0,14.0,13.0,15,1.0,-3.269999999999982,0.0,,-1.25,-0.4659999999998945,-0.6380000000001473,
16,1698812100000,1808.49,1810.11,1808.45,1808.69,1308.1902,1698812999999,2366496.577906,3402,687.396,1243462.783266,0,1809.604,1810.3899999999999,,,,,,0.20000000000004547,1.4199999999998454,0.03999999999996362,7.299999999997385,0.19999999999977264,7.099999999997612,1811.305058015718,1814.033856437001,-2.728798421283045,-2.253486242226329,-56.757699999999886,19.132809280958202,,16.549570647932,,,,,,-1.0,13.0,1.0,1811.75,0.0,0.0,14.0,14.0,13.0,16,2.0,-3.0599999999999454,0.0,,0.21000000000003638,-0.16399999999998727,-0.4149999999999636,
17,1698813000000,1808.68,1809.82,1808.0,1809.72,1061.067,1698813899999,1919573.001907,2876,671.1792,1214257.389988,0,1809.5639999999999,1810.056,,,,,,1.0399999999999636,0.09999999999990905,0.6800000000000637,0.75,0.6538461538462379,0.09615384615376206,1811.061202936377,1813.7143115157417,-2.653108579364698,-2.333410709654003,2369.2572,21.753156020375496,,27.534965034965698,,,,,,1.0,17.0,3.0,1808.0,-3.75,-1.25,17.0,17.0,17.0,17,0.0,1.7200000000000273,-inf,,1.0299999999999727,-0.040000000000190994,-0.33399999999983265,
18,1698813900000,1809.71,1809.72,1806.63,1808.37,887.6593,1698814799999,1605031.131488,3305,305.9151,553172.60611,0,1808.998,1809.748,,,,,,-1.3400000000001455,0.009999999999990905,1.7399999999997817,1.30597014925342,1.2985074626862632,0.007462686567156582,1810.6471717153959,1813.3184365886495,-2.6712648732536763,-2.4009815423739376,173.40769999999998,23.74807757725213,21.54468095952861,29.247910863510025,,,,,-69.10807959710944,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,18,0.0,-1.4500000000000455,inf,,-1.3500000000001364,-0.5659999999998035,-0.3079999999999927,
19,1698814800000,1808.38,1808.38,1804.43,1804.81,1785.1881,1698815699999,3223685.953735,4830,657.2068,1186624.218188,0,1808.014,1809.1239999999998,1812.366,,,,,-3.5700000000001637,0.0,0.37999999999988177,0.10644257703077432,0.10644257703077432,0.0,1809.7491452976426,1812.6881820265276,-2.9390367288849575,-2.5085925796761415,-2672.8474,22.635905328725972,22.712379642117867,20.76541459957503,-99.75144073820199,1812.366,1825.1716281212184,1799.5603718787816,-75.6005850764204,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,19,1.0,-5.009999999999991,1.8199999999999363,,-3.5599999999999454,-0.984000000000151,-0.624000000000251,
20,1698815700000,1804.81,1806.1,1803.48,1805.15,2138.6749,1698816599999,3859495.21843,5089,910.5525,1643226.719797,0,1807.348,1808.5580000000002,1811.636,,,,,0.3400000000001455,0.9499999999998181,1.3299999999999272,6.705882352937557,3.9117647058804645,2.7941176470570928,1809.0415844826207,1812.129798172711,-3.0882136900902424,-2.6245168017589617,353.4867999999999,23.00429181030746,23.12942490542852,25.467289719627058,-103.38861744201563,1811.636,1824.196801432694,1799.075198567306,-81.3544939104267,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,20,2.0,-4.669999999999845,0.9099999999999682,,0.3400000000001455,-0.66599999999994,-0.5659999999995762,-0.7300000000000182
21,1698816600000,1805.15,1805.21,1800.31,1802.47,2776.9724,1698817499999,5006856.471115,5885,884.9863,1595726.35977,0,1806.104,1807.854,1810.717,,,,,-2.6800000000000637,0.05999999999994543,2.160000000000082,0.8283582089552144,0.8059701492537428,0.022388059701471643,1808.0305714852943,1811.414257567325,-3.3836860820306356,-2.776350657813296,-638.2975000000001,22.760812074823995,22.80033640461914,21.626984126985015,-133.16516571564708,1810.717,1822.9380770909586,1798.4959229090416,-82.90133064264616,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,21,3.0,-7.349999999999909,0.6066666666666455,,-2.6800000000000637,-1.2439999999999145,-0.7040000000001783,-0.918999999999869
22,1698817500000,1802.47,1803.51,1800.0,1800.04,2502.8967,1698818399999,4508469.554449,6084,1126.4436,2029142.909205,0,1804.1680000000001,1806.866,1809.8230000000003,,,,,-2.4300000000000637,1.0399999999999636,0.03999999999996362,0.44444444444440284,0.016460905349778836,0.427983539094624,1806.8012527952492,1810.5717199697453,-3.7704671744961615,-2.9751739611498693,-5279.8691,19.1194196461433,21.628174510424916,18.890814558059695,-143.7909312739457,1809.8230000000003,1822.9075698197694,1796.7384301802313,-85.37028515082906,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,22,4.0,-9.779999999999973,0.4549999999999841,,-2.4300000000000637,-1.9359999999999218,-0.9880000000000564,-0.8939999999997781
23,1698818400000,1800.03,1802.36,1797.57,1801.74,4365.5857,1698819299999,7856429.731573,7678,1434.1207,2580785.915478,0,1802.8419999999999,1805.92,1809.0580000000002,,,,,1.7100000000000364,0.6199999999998909,2.4600000000000364,1.801169590643194,1.4385964912280609,0.36257309941513316,1806.0225985190568,1809.9175184905048,-3.894919971447962,-3.159123163209488,1862.6889999999999,19.641870366512283,20.50736736249319,28.063241106720028,-135.0833204602744,1809.0580000000002,1822.1705112613467,1795.9454887386537,-88.6227123352954,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,23,5.0,-8.079999999999927,0.3639999999999873,,1.7000000000000455,-1.3260000000002492,-0.9459999999999127,-0.7650000000001
24,1698819300000,1801.74,1802.36,1798.78,1799.74,1754.2188,1698820199999,3158652.738132,4021,692.9771,1247928.135089,0,1801.828,1804.9209999999998,1808.182,,,,,-2.0,0.6199999999998909,0.9600000000000364,0.7899999999999636,0.4800000000000182,0.30999999999994543,1805.0560449007403,1809.1636282319491,-4.1075833312088434,-3.348815196809359,2611.3668999999995,20.06563704127756,19.60897568464438,23.62694300518174,-123.89511807851937,1808.182,1821.3702409345358,1794.9937590654642,-92.02554175830662,-1.0,17.0,1.0,1809.82,1.8199999999999363,1.8199999999999363,18.0,18.0,17.0,24,6.0,-10.079999999999927,0.30333333333332274,,-2.0,-1.0139999999998963,-0.999000000000251,-0.8760000000002037
25,1698820200000,1799.73,1803.1,1798.4,1803.09,1616.6124,1698821099999,2911594.084294,4412,762.9913,1374316.404874,0,1801.416,1804.382,1807.5935000000002,,,,,3.3599999999999,0.009999999999990905,1.3299999999999272,0.39880952380951135,0.3958333333333235,0.002976190476187858,1804.7535764544725,1808.7137298443972,-3.960153389924699,-3.4710828354324272,-137.60640000000012,23.179990821013128,20.96249940960099,31.024801123069736,-95.89614694241385,1807.5935000000002,1820.3138101066966,1794.8731898933038,-92.07164287227423,1.0,23.0,7.0,1797.57,-12.25,-1.75,25.0,25.0,23.0,25,0.0,5.519999999999982,-inf,,3.349999999999909,-0.41200000000003456,-0.5389999999997599,-0.5884999999998399
26,1698821100000,1803.1,1804.08,1802.0,1804.07,1655.3493,1698821999999,2984447.929227,4053,863.7126,1557252.861299,0,1801.736,1803.92,1807.1550000000002,,,,,0.9700000000000273,0.009999999999990905,1.099999999999909,1.1443298969070812,1.1340206185565753,0.010309278350505798,1804.6484108460922,1808.3697498559231,-3.721339009830899,-3.521134070312122,3271.9617,24.831277348842875,22.69230173704452,36.44636015325673,-60.45143144600839,1807.1550000000002,1819.5173202983055,1794.7926797016949,-91.13359883745595,1.0,23.0,7.0,1797.57,-12.25,-1.75,25.0,25.0,23.0,26,1.0,6.5,-12.25,,0.9800000000000182,0.3200000000001637,-0.4619999999999891,-0.43849999999997635
27,1698822000000,1804.07,1805.72,1802.26,1805.71,1526.368,1698822899999,2754270.616046,4032,951.2981,1716696.262933,0,1802.8700000000001,1803.5189999999998,1806.7875,,,,,1.6400000000001,0.009999999999990905,1.8099999999999454,1.1097560975608691,1.1036585365852654,0.006097560975603838,1804.8117322543858,1808.172731348077,-3.3609990936911345,-3.4891070749879245,3181.7173000000003,29.745635012969615,25.918967727608543,43.488481429243244,-36.62206103349609,1806.7875,1818.4502458511906,1795.1247541488092,-88.76050239075532,1.0,23.0,7.0,1797.57,-12.25,-1.75,25.0,25.0,23.0,27,2.0,8.1400000000001,-6.125,,1.6400000000001,1.1340000000000146,-0.4010000000002947,-0.36750000000029104
28,1698822900000,1805.72,1808.3,1805.26,1805.26,2177.5068,1698823799999,3934292.513007,4798,1252.7152,2263345.873907,0,1803.574,1803.2079999999999,1806.4779999999998,,,,,-0.4600000000000364,2.5799999999999272,0.0,5.608695652173311,0.0,5.608695652173311,1804.880696522942,1807.9569734704419,-3.0762769474999914,-3.406541049490338,-651.1388000000002,37.16466976047951,30.580527374097333,42.02696420269644,-3.9323948029294056,1806.4779999999998,1817.6994082988954,1795.2565917011043,-81.45543650495753,1.0,23.0,7.0,1797.57,-12.25,-1.75,25.0,25.0,23.0,28,3.0,7.690000000000055,-4.083333333333333,,-0.4500000000000455,0.7039999999999509,-0.3109999999999218,-0.30950000000007094
29,1698823800000,1805.27,1807.56,1802.0,1807.56,2125.8447,1698824699999,3836812.939017,5096,997.1846,1799871.528413,0,1805.1379999999997,1803.4830000000002,1806.3035,1809.405,,,,2.2899999999999636,0.0,3.269999999999982,1.4279475982532899,1.4279475982532899,0.0,1805.2928970578737,1807.9275680281871,-2.6346709703134366,-3.252167033654958,-51.66210000000001,45.3791235745215,37.42980944932354,45.25899912203678,-9.02697448279699,1806.3035,1817.0870325112435,1795.5199674887565,-74.52329251005479,1.0,23.0,7.0,1797.57,-12.25,-1.75,25.0,25.0,23.0,29,4.0,9.990000000000009,-3.0625,,2.2999999999999545,1.5639999999996235,0.2750000000003183,-0.17449999999985266
30,1698824700000,1807.56,1810.0,1803.77,1804.64,3386.2785,1698825599999,6120400.732517,6941,1600.151,2892102.137233,0,1805.4479999999999,1803.432,1805.9950000000001,1808.9013333333335,,,,-2.9199999999998454,2.4400000000000546,0.8700000000001182,1.1335616438357357,0.2979452054795083,0.8356164383562273,1805.1924513566623,1807.6840444705435,-2.4915931138812084,-3.100052249700208,-1260.4337999999998,49.601056999994796,44.048283444998596,42.34086242299842,3.19442830475222,1805.9950000000001,1816.3426519075583,1795.647348092442,-65.48376302824104,-1.0,30.0,5.0,1810.0,12.430000000000064,2.4860000000000126,30.0,30.0,30.0,30,0.0,-5.3599999999999,inf,,-2.9199999999998454,0.3100000000001728,-0.05100000000015825,-0.3084999999998672
31,1698825600000,1804.65,1806.0,1802.91,1806.0,2876.8584,1698826499999,5191061.214499,6091,1291.2374,2329848.98541,0,1805.834,1803.7849999999999,1805.8195,1808.4063333333334,,,,1.349999999999909,0.0,1.740000000000009,1.2888888888889825,1.2888888888889825,0.0,1805.3166896094835,1807.5593004356883,-2.242610826204782,-2.928563965001123,-509.4200999999998,57.098667433362934,50.692949335959746,52.68623024830711,-14.996486659325594,1805.8195,1815.8658747192703,1795.7731252807298,-54.91583555291771,1.0,31.0,1.0,1802.91,-7.089999999999918,-7.089999999999918,31.0,31.0,31.0,31,0.0,3.089999999999918,-inf,,1.3599999999999,0.38600000000019463,0.3529999999998381,-0.1755000000000564
32,1698826500000,1806.0,1807.8,1803.73,1807.62,2356.0914,1698827399999,4254489.447401,4924,1123.0142,2028014.851046,0,1806.216,1804.5430000000001,1805.7044999999998,1808.0629999999999,,,,1.6199999999998909,0.18000000000006366,2.269999999999982,1.5123456790124756,1.4012345679013178,0.1111111111111579,1805.6710450541782,1807.5637966997115,-1.8927516455332807,-2.7214015011075547,5232.9498,62.23524188935643,56.31165544090472,55.27102005975206,17.227289819206,1805.7044999999998,1815.4191987249105,1795.9898012750891,-42.84678555619815,1.0,31.0,1.0,1802.91,-7.089999999999918,-7.089999999999918,31.0,31.0,31.0,32,1.0,4.709999999999809,-7.089999999999918,,1.6199999999998909,0.38199999999983447,0.7580000000002656,-0.11500000000023647
33,1698827400000,1807.62,1808.27,1806.02,1806.03,1689.2152,1698828299999,3052974.734349,3937,691.0194,1248976.905928,0,1806.3699999999997,1804.9720000000002,1805.4460000000004,1807.6960000000001,,,,-1.5899999999999181,0.650000000000091,0.009999999999990905,0.41509433962271436,0.0062893081760952325,0.4088050314466191,1805.7262688919968,1807.4501821293625,-1.7239132373656503,-2.521903848359174,666.8761999999997,67.6209348748678,62.31828139919572,57.967770814682176,31.41308541543974,1805.4460000000004,1814.3615479803248,1796.530452019676,-28.50656780526836,-1.0,33.0,2.0,1808.27,5.3599999999999,2.67999999999995,33.0,33.0,33.0,33,0.0,-2.240000000000009,inf,,-1.5899999999999181,0.153999999999769,0.4290000000000873,-0.25849999999945794
34,1698828300000,1806.02,1806.03,1804.68,1805.03,1945.0061,1698829199999,3511553.259259,4135,848.0067,1530904.224999,0,1805.864,1805.5010000000002,1805.211,1807.2883333333334,,,,-0.9900000000000091,0.009999999999990905,0.34999999999990905,0.36363636363625923,0.35353535353525845,0.010101010101000821,1805.6191506009204,1807.270909379039,-1.6517587781186194,-2.347874834311063,-3634.2213,66.82246548711267,65.5595474171123,61.932089909134625,3.6501462953438755,1805.211,1813.598635072251,1796.823364927749,-15.365872464377492,-1.0,33.0,2.0,1808.27,5.3599999999999,2.67999999999995,33.0,33.0,33.0,34,1.0,-3.240000000000009,5.3599999999999,,-1.0,-0.5059999999996307,0.5289999999999964,-0.2350000000003547
35,1698829200000,1805.03,1806.04,1802.34,1806.03,2497.2917,1698830099999,4504988.805032,4930,1030.4927,1858902.93249,0,1806.1419999999998,1805.795,1805.0884999999998,1806.994,,,,1.0,0.009999999999990905,2.6900000000000546,2.7000000000000455,2.6900000000000546,0.009999999999990905,1805.6823582007787,1807.178990165777,-1.496631964998187,-2.1776262604484877,552.2856000000002,66.47547188857587,66.97295741685211,60.61355764473046,-2.145244756091286,1805.0884999999998,1813.1796078384002,1796.9973921615995,-5.528354072036114,-1.0,33.0,2.0,1808.27,5.3599999999999,2.67999999999995,33.0,33.0,33.0,35,2.0,-2.240000000000009,2.67999999999995,,1.0,0.27799999999979264,0.29399999999986903,-0.1225000000001728
36,1698830100000,1806.03,1806.04,1803.2,1805.36,2606.7768,1698830999999,4704508.502923,4142,1194.7428,2155806.073256,0,1806.014,1805.9240000000002,1804.922,1806.7446666666667,,,,-0.6700000000000728,0.009999999999990905,2.1599999999998545,3.2388059701486713,3.2238805970143583,0.014925373134313163,1805.632764631428,1807.0442501534972,-1.4114855220691425,-2.0243981127726185,-109.48509999999987,62.77539993873509,65.35777910480788,64.88347457627117,5.2123157470361905,1804.922,1812.6092782124613,1797.2347217875388,2.4169205510628275,-1.0,33.0,2.0,1808.27,5.3599999999999,2.67999999999995,33.0,33.0,33.0,36,3.0,-2.910000000000082,1.7866666666666333,,-0.6700000000000728,-0.12799999999992906,0.1290000000001328,-0.16649999999981446
37,1698831000000,1805.36,1807.4,1803.96,1805.37,1693.4846,1698831899999,3058037.994032,4311,743.4613,1342378.774156,0,1805.5639999999999,1805.8899999999999,1804.7044999999998,1806.4883333333332,,,,0.009999999999990905,2.0300000000002,1.3999999999998636,343.0000000003183,140.0000000001137,203.00000000020464,1805.592339303516,1806.9202316236087,-1.3278923200928148,-1.8850969542366578,-913.2922000000001,59.492819944947996,62.914563924086316,57.33590733590738,32.739482490716384,1804.7044999999998,1811.6208979634966,1797.788102036503,8.060541429590248,-1.0,33.0,2.0,1808.27,5.3599999999999,2.67999999999995,33.0,33.0,33.0,37,4.0,-2.900000000000091,1.339999999999975,,0.009999999999990905,-0.4500000000000455,-0.034000000000332875,-0.2175000000002001
38,1698831900000,1805.37,1805.57,1802.67,1805.56,2035.1693,1698832799999,3671254.439813,4394,826.8537,1491573.989547,0,1805.47,1805.92,1804.5639999999999,1806.2920000000001,,,,0.19000000000005457,0.009999999999990905,2.699999999999818,14.26315789473174,14.210526315784435,0.052631578947305434,1805.587364026052,1806.8194737255637,-1.2321096995117387,-1.754499503291674,3728.6539000000002,53.81872052816379,58.69564680394896,55.05084745762723,9.435246629839673,1804.5639999999999,1811.0162754860094,1798.1117245139903,8.14845699687279,1.0,35.0,5.0,1802.34,-5.930000000000064,-1.1860000000000128,38.0,38.0,35.0,38,0.0,3.2200000000000273,-inf,,0.19000000000005457,-0.09399999999982356,0.03000000000020009,-0.14049999999997453
39,1698832800000,1805.57,1805.87,1803.2,1803.74,2057.4827,1698833699999,3712600.422729,4134,663.9396,1197975.933897,0,1805.212,1805.538,1804.5104999999999,1806.0483333333332,,,,-1.8299999999999272,0.2999999999999545,0.5399999999999636,0.4590163934425965,0.2950819672131066,0.16393442622948987,1805.30315417589,1806.5913645607072,-1.2882103848171482,-1.6612416795967686,-22.3134,50.12208155715871,54.47787401009017,43.40254521098433,1.1938166577769873,1804.5104999999999,1810.9833430872043,1798.0376569127955,11.193819673720025,-1.0,39.0,1.0,1805.87,3.5299999999999727,3.5299999999999727,39.0,39.0,39.0,39,0.0,-2.1299999999998818,inf,,-1.8199999999999363,-0.2580000000000382,-0.38200000000006185,-0.05349999999998545
40,1698833700000,1803.74,1804.0,1800.37,1802.19,1844.8906,1698834599999,3325618.167554,4807,640.2303,1154145.758001,0,1804.444,1805.2930000000001,1804.3625,1805.761,,,,-1.5499999999999545,0.2599999999999909,1.8200000000001637,1.3419354838711068,1.1741935483872368,0.16774193548387,1804.8242073795993,1806.2653375562104,-1.4411301766110682,-1.6172193789996285,-3902.3733,45.14632420770377,49.69570876434209,40.42420461634427,-62.88481500248624,1804.3625,1810.9993008106308,1797.7256991893692,7.8870121635765384,-1.0,39.0,1.0,1805.87,3.5299999999999727,3.5299999999999727,39.0,39.0,39.0,40,1.0,-3.6799999999998363,3.5299999999999727,,-1.5499999999999545,-0.7680000000000291,-0.24499999999989086,-0.14799999999991087
41,1698834600000,1802.19,1802.19,1797.12,1799.87,3294.334,1698835499999,5928700.479507,7104,1083.4693,1949554.894374,0,1803.346,1804.6799999999998,1804.2324999999996,1805.4396666666664,,,,-2.3200000000001637,0.0,2.75,1.1853448275861234,1.1853448275861234,0.0,1804.062021628892,1805.791608848343,-1.7295872194511048,-1.639692947089924,-5139.2246,39.055315153187784,44.77457363935008,26.043613707164532,-126.18711427762271,1804.2324999999996,1811.4262925544024,1797.0387074455969,2.1366328301519544,-1.0,39.0,1.0,1805.87,3.5299999999999727,3.5299999999999727,39.0,39.0,39.0,41,2.0,-6.0,1.7649999999999864,,-2.3200000000001637,-1.0979999999999563,-0.6130000000002838,-0.1300000000003365
42,1698835500000,1799.88,1799.88,1792.46,1795.67,5579.3972,1698836399999,10019424.57215,11078,2171.5334,3898855.352857,0,1801.4059999999997,1803.485,1804.014,1804.9646666666667,,,,-4.210000000000036,0.0,3.2100000000000364,0.7624703087886007,0.7624703087886007,0.0,1802.7709413782934,1805.0418600447622,-2.2709186664687877,-1.7659380909656968,-8873.7312,34.13421312053618,39.445284160475914,24.12002308136127,-183.15680051881432,1804.014,1812.8288287740477,1795.199171225952,-7.645229724427597,-1.0,39.0,1.0,1805.87,3.5299999999999727,3.5299999999999727,39.0,39.0,39.0,42,3.0,-10.199999999999818,1.1766666666666576,,-4.199999999999818,-1.940000000000282,-1.1949999999999363,-0.2184999999997217
